nome,nota,setor,data_ingestao
A Brita Araguaia,"4,4",Mineração e extração,2025-04-08
Pedreira Mongaguá,"5,0",Mineração e extração,2025-04-08
Grupo SM (Brazil),"4,0",Mineração e extração,2025-04-08
Comil Cotaxé Mineração,"5,0",Mineração e extração,2025-04-08
Trejor,"4,0",Mineração e extração,2025-04-08
Miba (Democratic Republic of Congo),"5,0",Mineração e extração,2025-04-08
GML Solucoes Industriais,"4,0",Mineração e extração,2025-04-08
Mineração darcy,"4,0",Mineração e extração,2025-04-08
Minermac,"5,0",Mineração e extração,2025-04-08
Calcário Tangará,"5,0",Mineração e extração,2025-04-08
Brazilian Rare Earths,"5,0",Mineração e extração,2025-04-08
Anglo American Niquel Brasil Ltda,"5,0",Mineração e extração,2025-04-08
Metalúrgica Universal,"5,0",Mineração e extração,2025-04-08
Mineração Vila Nova,"5,0",Mineração e extração,2025-04-08
Armil Mineração do Nordeste,"5,0",Mineração e extração,2025-04-08
Fênix Pré-Fabricados,"4,0",Mineração e extração,2025-04-08
Meridian Mining,"4,0",Mineração e extração,2025-04-08
Marmoraria Milhomem,"5,0",Mineração e extração,2025-04-08
Britasolo Demolições,"5,0",Mineração e extração,2025-04-08
Mineração Miliane,"5,0",Mineração e extração,2025-04-08
