nome,nota,setor,data_ingestao
TRANSLIT,"4,3",Mídia e comunicação,2025-04-08
Aardman Animations,"4,2",Mídia e comunicação,2025-04-08
Vogue (Australia),"4,3",Mídia e comunicação,2025-04-08
St. John's College,"4,0",Mídia e comunicação,2025-04-08
Open Labs,"4,5",Mídia e comunicação,2025-04-08
Toca Boca,"4,5",Mídia e comunicação,2025-04-08
GIPHY,"4,6",Mídia e comunicação,2025-04-08
Magnet Media,"4,0",Mídia e comunicação,2025-04-08
RMP Enterprise,"4,5",Mídia e comunicação,2025-04-08
Clear Source Translation,"4,1",Mídia e comunicação,2025-04-08
TV Band Vale,"4,4",Mídia e comunicação,2025-04-08
Dhar Mann Studios,"4,7",Mídia e comunicação,2025-04-08
Proof,"4,4",Mídia e comunicação,2025-04-08
Allure Comunicação,"4,3",Mídia e comunicação,2025-04-08
XXX Studios,"4,1",Mídia e comunicação,2025-04-08
swr,"4,2",Mídia e comunicação,2025-04-08
RICARDO,"4,3",Mídia e comunicação,2025-04-08
The Kitchen,"4,2",Mídia e comunicação,2025-04-08
TLM Partners,"4,0",Mídia e comunicação,2025-04-08
Jelli,"4,4",Mídia e comunicação,2025-04-08
PlayQ,"4,7",Mídia e comunicação,2025-04-08
Grupo RTF,"4,1",Mídia e comunicação,2025-04-08
Rogue Snail,"4,3",Mídia e comunicação,2025-04-08
social sweethearts,"4,4",Mídia e comunicação,2025-04-08
ESAT,"4,1",Mídia e comunicação,2025-04-08
Metro TV,"4,1",Mídia e comunicação,2025-04-08
VNR Group,"4,1",Mídia e comunicação,2025-04-08
BM&C News,"4,2",Mídia e comunicação,2025-04-08
Grooveshark,"4,1",Mídia e comunicação,2025-04-08
LocalLabs,"4,4",Mídia e comunicação,2025-04-08
Vrio,"4,1",Mídia e comunicação,2025-04-08
Stacker Media,"4,6",Mídia e comunicação,2025-04-08
Van Wagner Communications,"4,0",Mídia e comunicação,2025-04-08
Weekly LALALA,"4,2",Mídia e comunicação,2025-04-08
Bold Films,"4,0",Mídia e comunicação,2025-04-08
Jaunt,"4,1",Mídia e comunicação,2025-04-08
Tales,"4,4",Mídia e comunicação,2025-04-08
Companhia Editora de Pernambuco,"4,4",Mídia e comunicação,2025-04-08
Jignesh Jariwala,"4,0",Mídia e comunicação,2025-04-08
XII Braves,"4,1",Mídia e comunicação,2025-04-08
Panorama,"4,0",Mídia e comunicação,2025-04-08
TRMG,"4,1",Mídia e comunicação,2025-04-08
Anjos Business,"4,2",Mídia e comunicação,2025-04-08
NBCUniversal Media,"4,3",Mídia e comunicação,2025-04-08
Telecinco,"4,0",Mídia e comunicação,2025-04-08
89 A Rádio Rock,"4,6",Mídia e comunicação,2025-04-08
eLife Sciences Publications,"4,8",Mídia e comunicação,2025-04-08
Blue Note,"4,3",Mídia e comunicação,2025-04-08
TudoCelular,"4,3",Mídia e comunicação,2025-04-08
Dream Harvest,"4,9",Mídia e comunicação,2025-04-08
OmniScriptum,"4,0",Mídia e comunicação,2025-04-08
MediaPost,"4,0",Mídia e comunicação,2025-04-08
Noria,"4,1",Mídia e comunicação,2025-04-08
Number One Idiomas,"4,1",Mídia e comunicação,2025-04-08
Texto e Forma,"4,0",Mídia e comunicação,2025-04-08
Abra Vídeos,"4,0",Mídia e comunicação,2025-04-08
HVG,"4,0",Mídia e comunicação,2025-04-08
RDM,"4,4",Mídia e comunicação,2025-04-08
Redfox Games,"4,1",Mídia e comunicação,2025-04-08
Município de Costa Rica,"4,5",Mídia e comunicação,2025-04-08
Editora Caras,"4,0",Mídia e comunicação,2025-04-08
Record TV Belém,"4,2",Mídia e comunicação,2025-04-08
RGB Broadcasting Equipments,"4,4",Mídia e comunicação,2025-04-08
Directly,"4,2",Mídia e comunicação,2025-04-08
Bnews,"4,0",Mídia e comunicação,2025-04-08
OSSA,"4,6",Mídia e comunicação,2025-04-08
Masterworks,"4,2",Mídia e comunicação,2025-04-08
Film Roman,"4,6",Mídia e comunicação,2025-04-08
Amino,"4,8",Mídia e comunicação,2025-04-08
Resende News,"4,6",Mídia e comunicação,2025-04-08
CINE,"4,4",Mídia e comunicação,2025-04-08
Mimimi Games,"4,5",Mídia e comunicação,2025-04-08
Vessel,"4,0",Mídia e comunicação,2025-04-08
Unlimitail,"4,0",Mídia e comunicação,2025-04-08
Televisao Record DO Rio de Janeiro,"4,8",Mídia e comunicação,2025-04-08
High End Systems,"4,3",Mídia e comunicação,2025-04-08
F C & A Publishing,"4,2",Mídia e comunicação,2025-04-08
Mag+,"4,2",Mídia e comunicação,2025-04-08
Astral Cultural,"4,2",Mídia e comunicação,2025-04-08
Kadokawa,"4,2",Mídia e comunicação,2025-04-08
i.d.e.a.l. Magazine,"4,7",Mídia e comunicação,2025-04-08
Dicarlo Móveis e Acessórios,"4,2",Mídia e comunicação,2025-04-08
BHAZ,"5,0",Mídia e comunicação,2025-04-08
MyBankTracker,"5,0",Mídia e comunicação,2025-04-08
RVT.com,"4,7",Mídia e comunicação,2025-04-08
Hello Games,"4,7",Mídia e comunicação,2025-04-08
GSM Bahia,"4,0",Mídia e comunicação,2025-04-08
Ronaldo.com,"4,4",Mídia e comunicação,2025-04-08
Spreed,"4,0",Mídia e comunicação,2025-04-08
Good Idea TV Global Network,"5,0",Mídia e comunicação,2025-04-08
Pinpin Team,"4,5",Mídia e comunicação,2025-04-08
Uniradio,"4,4",Mídia e comunicação,2025-04-08
AllBusiness,"4,3",Mídia e comunicação,2025-04-08
Q Media,"5,0",Mídia e comunicação,2025-04-08
Roldan Productions,"4,4",Mídia e comunicação,2025-04-08
Digital Dreams,"4,7",Mídia e comunicação,2025-04-08
Large Animal Games,"4,3",Mídia e comunicação,2025-04-08
Amare,"4,8",Mídia e comunicação,2025-04-08
Track Data,"4,5",Mídia e comunicação,2025-04-08
SDS Communications,"4,6",Mídia e comunicação,2025-04-08
Playlore,"4,1",Mídia e comunicação,2025-04-08
FX Design Group,"4,4",Mídia e comunicação,2025-04-08
BandSports,"4,1",Mídia e comunicação,2025-04-08
Central Única dos Trabalhadores,"5,0",Mídia e comunicação,2025-04-08
Fliperama,"4,7",Mídia e comunicação,2025-04-08
MJC Music,"4,6",Mídia e comunicação,2025-04-08
Logan Media,"4,4",Mídia e comunicação,2025-04-08
IDTV,"4,0",Mídia e comunicação,2025-04-08
Casablanca Animation,"4,3",Mídia e comunicação,2025-04-08
BLARE Media,"5,0",Mídia e comunicação,2025-04-08
Grupo Observatório,"4,2",Mídia e comunicação,2025-04-08
Irmandade de Misericórdia do Jahu,"5,0",Mídia e comunicação,2025-04-08
Agência Radioweb,"4,4",Mídia e comunicação,2025-04-08
Lumiere Produções,"5,0",Mídia e comunicação,2025-04-08
Mantra Films,"4,6",Mídia e comunicação,2025-04-08
O Rei do Peixe,"4,8",Mídia e comunicação,2025-04-08
Centro de Produções Técnica e Editora,"4,1",Mídia e comunicação,2025-04-08
QVP Traduções,"4,8",Mídia e comunicação,2025-04-08
Plugify,"4,4",Mídia e comunicação,2025-04-08
Digital Marketing,"4,3",Mídia e comunicação,2025-04-08
Service Printers,"4,0",Mídia e comunicação,2025-04-08
Future Publishers Group,"4,3",Mídia e comunicação,2025-04-08
Black Dragon,"5,0",Mídia e comunicação,2025-04-08
Grupo Norte de Comunicação,"4,0",Mídia e comunicação,2025-04-08
Conquista Solução Educacional,"4,1",Mídia e comunicação,2025-04-08
Agência Mural de Jornalismo das Periferias,"4,3",Mídia e comunicação,2025-04-08
Rádio Sociedade da Bahia,"4,3",Mídia e comunicação,2025-04-08
Triton Alto Falantes,"5,0",Mídia e comunicação,2025-04-08
Gameblox Interactive,"4,7",Mídia e comunicação,2025-04-08
Videobot,"5,0",Mídia e comunicação,2025-04-08
Mediaguide,"4,1",Mídia e comunicação,2025-04-08
American Magazine Center,"4,2",Mídia e comunicação,2025-04-08
Grupo Independente,"4,2",Mídia e comunicação,2025-04-08
VisualConcepts.tv,"4,0",Mídia e comunicação,2025-04-08
JR Media,"5,0",Mídia e comunicação,2025-04-08
People Digital,"4,5",Mídia e comunicação,2025-04-08
Lura Editorial,"5,0",Mídia e comunicação,2025-04-08
Animation Lab,"4,5",Mídia e comunicação,2025-04-08
Oh My,"5,0",Mídia e comunicação,2025-04-08
Dubai Magazine,"4,0",Mídia e comunicação,2025-04-08
Elle Brasil,"4,2",Mídia e comunicação,2025-04-08
Grupo A Hora,"5,0",Mídia e comunicação,2025-04-08
Estação Net de Cinema,"4,1",Mídia e comunicação,2025-04-08
Cifras Club,"5,0",Mídia e comunicação,2025-04-08
Ases da Literatura,"4,0",Mídia e comunicação,2025-04-08
TV Diario,"5,0",Mídia e comunicação,2025-04-08
Jornal O Prefácio,"4,7",Mídia e comunicação,2025-04-08
Campesina,"4,0",Mídia e comunicação,2025-04-08
Core SWX,"5,0",Mídia e comunicação,2025-04-08
Copley Press,"4,2",Mídia e comunicação,2025-04-08
AEPi Media,"4,8",Mídia e comunicação,2025-04-08
Dezê Design,"5,0",Mídia e comunicação,2025-04-08
Bem Paraná,"4,0",Mídia e comunicação,2025-04-08
Latin Media,"4,2",Mídia e comunicação,2025-04-08
Tradeoffs,"5,0",Mídia e comunicação,2025-04-08
M2 Media,"5,0",Mídia e comunicação,2025-04-08
BeeSocial,"4,0",Mídia e comunicação,2025-04-08
Millennials Digital,"5,0",Mídia e comunicação,2025-04-08
7 Con,"5,0",Mídia e comunicação,2025-04-08
Mova,"5,0",Mídia e comunicação,2025-04-08
Overplay,"4,5",Mídia e comunicação,2025-04-08
Ecoplay,"4,0",Mídia e comunicação,2025-04-08
NH NEWSPAPER,"4,0",Mídia e comunicação,2025-04-08
TV Diário,"4,0",Mídia e comunicação,2025-04-08
Magazine M.N. Center,"5,0",Mídia e comunicação,2025-04-08
Midas Music,"4,0",Mídia e comunicação,2025-04-08
Mobjoy,"5,0",Mídia e comunicação,2025-04-08
g1,"5,0",Mídia e comunicação,2025-04-08
Giros Filmes,"5,0",Mídia e comunicação,2025-04-08
All day play,"5,0",Mídia e comunicação,2025-04-08
Gaudi Editorial,"4,6",Mídia e comunicação,2025-04-08
LJ Móveis,"5,0",Mídia e comunicação,2025-04-08
LJ Móveis,"5,0",Mídia e comunicação,2025-04-08
UNITV,"5,0",Mídia e comunicação,2025-04-08
Kudzu Communications,"5,0",Mídia e comunicação,2025-04-08
Fashion Directions Footwear Trends,"4,0",Mídia e comunicação,2025-04-08
Equilibrium Films,"5,0",Mídia e comunicação,2025-04-08
KWXI Radio,"4,0",Mídia e comunicação,2025-04-08
