nome,nota,setor,data_ingestao
TrueChange,"4,7",Serviços de apoio à tecnologia da informação,2025-04-08
iEnergizer,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
General Dynamics Information Technology,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Datum TI,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
CEI,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
3CON (Brazil),"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Itaipu Parquetec,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Vidalink,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Company Hero,"4,6",Serviços de apoio à tecnologia da informação,2025-04-08
CSP Tech,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Logic Information Systems,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Opus Software,"4,6",Serviços de apoio à tecnologia da informação,2025-04-08
Mouts TI,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Entelgy,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Knewin,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
PDCase,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Dell Lead,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
VOLL,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Aoop Cloud Solutions,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
Leega,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Grupo Algar,"4,7",Serviços de apoio à tecnologia da informação,2025-04-08
Kumulus,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
SenseData,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
Everise,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
Opah IT Consulting,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Ascenty,"4,7",Serviços de apoio à tecnologia da informação,2025-04-08
Innohub Technologies,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Cooperativa COMIGO,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
Elumini,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
Computécnica Tecnologia,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
GO.K,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
GAVB,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
MATH Group,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
HashedIn by Deloitte,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Altimetrik,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Tecgraf,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
First Decision Tecnologias Inovadoras,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Memora Processos Inovadores,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Kainos,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Beyond Soluções,"4,6",Serviços de apoio à tecnologia da informação,2025-04-08
PrimeUP,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Vsoft,"4,8",Serviços de apoio à tecnologia da informação,2025-04-08
Darede Serviços de TI,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Checklist Fácil,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
X-Team,"4,7",Serviços de apoio à tecnologia da informação,2025-04-08
Viceri-Seidor,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Avantia,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Mindera,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Microcity,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Art IT,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
Vertigo Tecnologia,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Lecom,"4,6",Serviços de apoio à tecnologia da informação,2025-04-08
Exed Consulting,"4,7",Serviços de apoio à tecnologia da informação,2025-04-08
Tokenlab,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Coaktion,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
MB Labs,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Zoox Smart Data,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Blend IT,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
WSO2,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
DataArt,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
QI Tech,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Sempre IT,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Verisk,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Softline,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Base2,"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Kyros Tecnologia,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
DOC88,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Dentsu World Services,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Sys Manager Informática Ltda,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Teclógica,"4,8",Serviços de apoio à tecnologia da informação,2025-04-08
Vortigo,"4,6",Serviços de apoio à tecnologia da informação,2025-04-08
MTP Métodos e Tecnologia – Brasil,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
TeKnowledge,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Gx2 Tecnologia,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
T2C Group,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Runtalent,"4,6",Serviços de apoio à tecnologia da informação,2025-04-08
Impulso,"4,8",Serviços de apoio à tecnologia da informação,2025-04-08
ValueLabs,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Autonomous,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
IGT Solutions,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Zeev,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
McFadyen Digital,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
Big Data Brasil,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Mesa Mobile Thinking,"4,5",Serviços de apoio à tecnologia da informação,2025-04-08
CG One,"4,6",Serviços de apoio à tecnologia da informação,2025-04-08
Pantheon (Virginia),"4,4",Serviços de apoio à tecnologia da informação,2025-04-08
Ivory It,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
number8,"4,7",Serviços de apoio à tecnologia da informação,2025-04-08
SupportYourApp,"4,7",Serviços de apoio à tecnologia da informação,2025-04-08
Caylent,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
Tietoevry,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Gorila,"4,6",Serviços de apoio à tecnologia da informação,2025-04-08
Proxify,"4,3",Serviços de apoio à tecnologia da informação,2025-04-08
YouX Group,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Eiti,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Avansys Tecnologia,"4,1",Serviços de apoio à tecnologia da informação,2025-04-08
Kbase IT Solutions,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
Kyndryl Brasil Serviços,"4,0",Serviços de apoio à tecnologia da informação,2025-04-08
Vinta Software,"4,8",Serviços de apoio à tecnologia da informação,2025-04-08
Agriness,"4,2",Serviços de apoio à tecnologia da informação,2025-04-08
