nome,nota,setor,data_ingestao
BP8 Construtora,"4,2",Construção,2025-04-08
Nordeste Locações,"4,3",Construção,2025-04-08
AMEC,"4,0",Construção,2025-04-08
MMR Group,"4,1",Construção,2025-04-08
Mundo Apto,"4,0",Construção,2025-04-08
DP Electric,"4,5",Construção,2025-04-08
Fermator,"4,2",Construção,2025-04-08
Brandt Companies,"4,1",Construção,2025-04-08
ENG,"4,3",Construção,2025-04-08
Private Construtora,"4,3",Construção,2025-04-08
Argus,"4,0",Construção,2025-04-08
Silvana,"4,4",Construção,2025-04-08
Guimarães Construção e Administração,"4,3",Construção,2025-04-08
Engemix - Votorantim Cimentos,"4,1",Construção,2025-04-08
ETM Engenharia,"4,2",Construção,2025-04-08
Fluzao Atacadão Da Construção,"4,1",Construção,2025-04-08
Granos,"4,1",Construção,2025-04-08
COEDRA - Construção e Dragagem,"4,4",Construção,2025-04-08
Grupo IBrap,"4,0",Construção,2025-04-08
Gramazini Granitos e Mármores Thomazini,"4,4",Construção,2025-04-08
Athos Construções (Brazil),"4,5",Construção,2025-04-08
Rausch Coleman Homes,"4,1",Construção,2025-04-08
Torres Engenharia,"4,1",Construção,2025-04-08
Grupo Tensor,"4,4",Construção,2025-04-08
Blue Empreendimentos,"4,7",Construção,2025-04-08
Amber,"4,2",Construção,2025-04-08
Kuala Lumpur Kepong,"4,0",Construção,2025-04-08
Linde,"4,1",Construção,2025-04-08
Trust Control,"4,4",Construção,2025-04-08
Impax Construtora,"4,7",Construção,2025-04-08
Torres Geotecnia E Estruturas Metalicas,"4,3",Construção,2025-04-08
Orguel,"4,4",Construção,2025-04-08
Virtual Engineering & Construction,"4,8",Construção,2025-04-08
STRATA,"4,4",Construção,2025-04-08
Quality Engineering,"4,3",Construção,2025-04-08
M3M,"4,0",Construção,2025-04-08
Employer Tudo do RH,"4,1",Construção,2025-04-08
Augusto Velloso,"4,3",Construção,2025-04-08
AGM Renovations,"4,6",Construção,2025-04-08
CPL Construtora,"4,7",Construção,2025-04-08
Nexus Ligas,"4,3",Construção,2025-04-08
Trail Infraestrutura LTDA,"4,1",Construção,2025-04-08
Construtora CFO,"4,7",Construção,2025-04-08
Haskell,"4,0",Construção,2025-04-08
TCI Modulares,"4,5",Construção,2025-04-08
Cratos Equipment,"4,1",Construção,2025-04-08
Tri City Glass & Door,"4,0",Construção,2025-04-08
Sonco Worldwide,"4,0",Construção,2025-04-08
Construtora Tripolo,"4,1",Construção,2025-04-08
As Construções e Reformas,"4,2",Construção,2025-04-08
BTB Engenharia,"4,4",Construção,2025-04-08
SDB,"4,1",Construção,2025-04-08
Agroboi Material de Construcao,"4,3",Construção,2025-04-08
All-Weather Seal,"4,4",Construção,2025-04-08
Alston Construction,"4,1",Construção,2025-04-08
AC,"4,0",Construção,2025-04-08
SIAC,"4,1",Construção,2025-04-08
Perstorp,"4,0",Construção,2025-04-08
J T Magen,"4,3",Construção,2025-04-08
TMK Engenharia,"4,6",Construção,2025-04-08
Danny Sullivan Group,"4,3",Construção,2025-04-08
Somague,"4,1",Construção,2025-04-08
Homebell,"4,0",Construção,2025-04-08
GVR Group,"4,4",Construção,2025-04-08
CPW,"4,1",Construção,2025-04-08
Storm Group,"4,4",Construção,2025-04-08
Dellbrook | JKS,"4,1",Construção,2025-04-08
Zocar Rio Caminhoes,"4,8",Construção,2025-04-08
Jotaele construtora,"4,0",Construção,2025-04-08
DCT,"4,2",Construção,2025-04-08
I.V. Guindastes,"4,4",Construção,2025-04-08
Menard Group,"4,3",Construção,2025-04-08
Drummond Company,"4,3",Construção,2025-04-08
Basseifer,"4,6",Construção,2025-04-08
Pejota Construções,"4,4",Construção,2025-04-08
Mampei Funada,"5,0",Construção,2025-04-08
Grupo Cedasa (BRAZIL),"4,3",Construção,2025-04-08
Construtora Ramalho Moreira,"4,0",Construção,2025-04-08
Wintech,"4,0",Construção,2025-04-08
CAP Engenharia,"4,1",Construção,2025-04-08
L.F. Driscoll,"4,3",Construção,2025-04-08
Conprem Concreto Premoldado,"4,7",Construção,2025-04-08
Construtora Século XXI,"4,5",Construção,2025-04-08
SH Indústria de Metalurgia e Serviços,"4,4",Construção,2025-04-08
MARK'S ENGENHARIA,"4,8",Construção,2025-04-08
FCC Construcción,"4,3",Construção,2025-04-08
FGC,"4,0",Construção,2025-04-08
OKTO Technologies,"4,3",Construção,2025-04-08
Wessel Drilling,"4,0",Construção,2025-04-08
TLS Steelfixing,"4,3",Construção,2025-04-08
AJ & RMV Constructions,"4,0",Construção,2025-04-08
VMC,"4,2",Construção,2025-04-08
Even (Brazil),"4,2",Construção,2025-04-08
Broker Pará,"5,0",Construção,2025-04-08
Telar Engenharia e Comércio,"4,1",Construção,2025-04-08
Construtora Jurema,"4,7",Construção,2025-04-08
CM Solutions,"4,8",Construção,2025-04-08
Itaurb,"4,2",Construção,2025-04-08
Costa Ferro,"4,3",Construção,2025-04-08
Arthur Rutenberg Homes,"4,0",Construção,2025-04-08
Sauer,"4,1",Construção,2025-04-08
Grupo Ortiz,"4,2",Construção,2025-04-08
PS Group,"4,0",Construção,2025-04-08
Vila Construtora,"4,2",Construção,2025-04-08
The Home Doctor,"4,9",Construção,2025-04-08
Concresuper,"4,7",Construção,2025-04-08
Novac Construtora,"4,4",Construção,2025-04-08
Concrelaje,"4,1",Construção,2025-04-08
Veent,"4,1",Construção,2025-04-08
Railec,"4,7",Construção,2025-04-08
Mourik,"4,6",Construção,2025-04-08
Powerchina Brasil Construtora,"4,0",Construção,2025-04-08
Powerchina Brasil Construtora,"4,0",Construção,2025-04-08
Sergi Construction,"4,2",Construção,2025-04-08
BBL Construction Services,"4,0",Construção,2025-04-08
Batavia Blast Works,"4,6",Construção,2025-04-08
Bloco Base,"5,0",Construção,2025-04-08
AC Engenharia,"4,3",Construção,2025-04-08
Construtora Etam,"4,6",Construção,2025-04-08
CSS Construtora,"4,5",Construção,2025-04-08
Construtora Lua Nova,"4,4",Construção,2025-04-08
Urbano Constructions,"4,7",Construção,2025-04-08
Gypsum Drywall,"4,3",Construção,2025-04-08
RCD,"4,0",Construção,2025-04-08
TOP Construtora,"4,8",Construção,2025-04-08
InterServ,"4,2",Construção,2025-04-08
W. L. Butler Construction,"4,0",Construção,2025-04-08
SapuraAcergy,"4,1",Construção,2025-04-08
Construtora Hidros,"4,1",Construção,2025-04-08
CP Construção,"4,6",Construção,2025-04-08
Vinx Construtora,"4,0",Construção,2025-04-08
Construtora Cetro,"5,0",Construção,2025-04-08
Fabiano Zaffalon e Cia,"4,8",Construção,2025-04-08
Young Empreendimentos Imobiliários,"4,3",Construção,2025-04-08
Somafel,"4,7",Construção,2025-04-08
