nome,nota,setor,data_ingestao
Assembly,"4,2",Outras lojas varejistas,2025-04-08
União Center,"4,1",Outras lojas varejistas,2025-04-08
Odonto Arte,"4,1",Outras lojas varejistas,2025-04-08
Globo Livros,"4,0",Outras lojas varejistas,2025-04-08
Lojas Magal,"4,0",Outras lojas varejistas,2025-04-08
Ba Eletrica,"4,1",Outras lojas varejistas,2025-04-08
Aços Rezende,"4,8",Outras lojas varejistas,2025-04-08
Hipermercados Carrefour,"4,5",Outras lojas varejistas,2025-04-08
PMI,"4,0",Outras lojas varejistas,2025-04-08
Shopping da Gávea,"4,4",Outras lojas varejistas,2025-04-08
Home Center Coroado,"4,3",Outras lojas varejistas,2025-04-08
FreeCô,"4,3",Outras lojas varejistas,2025-04-08
Dona Jo,"4,0",Outras lojas varejistas,2025-04-08
Casa Ferrari,"5,0",Outras lojas varejistas,2025-04-08
Shopping Nou,"4,1",Outras lojas varejistas,2025-04-08
Cajugram,"4,0",Outras lojas varejistas,2025-04-08
ROSSI (Brazil),"4,6",Outras lojas varejistas,2025-04-08
Pratic Plásticos,"4,0",Outras lojas varejistas,2025-04-08
Terra Madre Orgânicos e Saudáveis,"4,6",Outras lojas varejistas,2025-04-08
Oticas Kika,"4,2",Outras lojas varejistas,2025-04-08
Loja Centro (Brazil),"4,5",Outras lojas varejistas,2025-04-08
Líder,"4,5",Outras lojas varejistas,2025-04-08
Juba Supermercados,"4,5",Outras lojas varejistas,2025-04-08
Travel Blue,"4,2",Outras lojas varejistas,2025-04-08
DisplayMax,"4,0",Outras lojas varejistas,2025-04-08
Dois Irmãos Kit Compra,"4,5",Outras lojas varejistas,2025-04-08
Campo E Lavoura,"4,0",Outras lojas varejistas,2025-04-08
DEC Eldorado,"5,0",Outras lojas varejistas,2025-04-08
Três Irmãos Supermercados,"4,5",Outras lojas varejistas,2025-04-08
Hagar Restaurant Service,"4,3",Outras lojas varejistas,2025-04-08
CDN Systems,"4,2",Outras lojas varejistas,2025-04-08
Ela Decora,"4,0",Outras lojas varejistas,2025-04-08
Patos Shopping,"4,6",Outras lojas varejistas,2025-04-08
Shopping Eusébio,"5,0",Outras lojas varejistas,2025-04-08
Acquafort,"5,0",Outras lojas varejistas,2025-04-08
Tivoli Station,"4,6",Outras lojas varejistas,2025-04-08
Nissei (Paraguay),"5,0",Outras lojas varejistas,2025-04-08
JAP Telecom,"4,7",Outras lojas varejistas,2025-04-08
Chicco,"4,7",Outras lojas varejistas,2025-04-08
Loja MERC,"4,0",Outras lojas varejistas,2025-04-08
Eletropolo,"5,0",Outras lojas varejistas,2025-04-08
Sulpar,"5,0",Outras lojas varejistas,2025-04-08
Neobits,"4,3",Outras lojas varejistas,2025-04-08
EuroGarden,"5,0",Outras lojas varejistas,2025-04-08
Lumine - Soluções em Shopping Centers,"4,0",Outras lojas varejistas,2025-04-08
Papelarissa,"5,0",Outras lojas varejistas,2025-04-08
Bicimoto,"5,0",Outras lojas varejistas,2025-04-08
Novomel,"4,0",Outras lojas varejistas,2025-04-08
Exportadora São Francisco,"4,3",Outras lojas varejistas,2025-04-08
Supermercado Barros,"4,5",Outras lojas varejistas,2025-04-08
The Pet Company,"4,2",Outras lojas varejistas,2025-04-08
Dona Coelha,"5,0",Outras lojas varejistas,2025-04-08
Gavea Cofres,"4,1",Outras lojas varejistas,2025-04-08
Pura Polpa,"5,0",Outras lojas varejistas,2025-04-08
Preservativos Rilex,"4,0",Outras lojas varejistas,2025-04-08
Aramon Artigos Religiosos,"4,0",Outras lojas varejistas,2025-04-08
Bahia Papelaria,"4,7",Outras lojas varejistas,2025-04-08
Watanabe Floral,"4,5",Outras lojas varejistas,2025-04-08
Luidar Tintas,"4,0",Outras lojas varejistas,2025-04-08
Casa das Festas (Brazil),"4,3",Outras lojas varejistas,2025-04-08
Giassi Ferro & Aç,"5,0",Outras lojas varejistas,2025-04-08
Aquamax,"4,3",Outras lojas varejistas,2025-04-08
Oyassui Comércio de Materiais Para Construções,"4,2",Outras lojas varejistas,2025-04-08
Mercosul Store,"5,0",Outras lojas varejistas,2025-04-08
Schuster - Papelaria Livraria Informática,"4,0",Outras lojas varejistas,2025-04-08
TodoTeto,"4,0",Outras lojas varejistas,2025-04-08
Mundo das Linhas,"4,4",Outras lojas varejistas,2025-04-08
Emílio Atacado,"4,0",Outras lojas varejistas,2025-04-08
Movesco,"4,1",Outras lojas varejistas,2025-04-08
Lukinhas Baby,"5,0",Outras lojas varejistas,2025-04-08
Atacado Preço Baixo,"4,0",Outras lojas varejistas,2025-04-08
Conquista Frio,"4,0",Outras lojas varejistas,2025-04-08
Montes Claros Shopping,"4,6",Outras lojas varejistas,2025-04-08
The Winner,"4,3",Outras lojas varejistas,2025-04-08
Gráfica Dini,"5,0",Outras lojas varejistas,2025-04-08
Vila Bella,"5,0",Outras lojas varejistas,2025-04-08
TRR Fitazul,"5,0",Outras lojas varejistas,2025-04-08
Sacramento Motorsports,"5,0",Outras lojas varejistas,2025-04-08
Clarus (Brazil),"4,0",Outras lojas varejistas,2025-04-08
Sul Cell Compra e Distribuidora,"4,0",Outras lojas varejistas,2025-04-08
Casaborda Enxovais,"4,6",Outras lojas varejistas,2025-04-08
Robson Peluquero,"4,0",Outras lojas varejistas,2025-04-08
Neotermica,"4,3",Outras lojas varejistas,2025-04-08
EverBlock Systems,"4,7",Outras lojas varejistas,2025-04-08
Nevine,"4,0",Outras lojas varejistas,2025-04-08
Sky Diamonds,"5,0",Outras lojas varejistas,2025-04-08
Multisul Distribuidora,"5,0",Outras lojas varejistas,2025-04-08
Kelan Moveis,"4,0",Outras lojas varejistas,2025-04-08
Tradipar | Tradiseg | Tradiweld,"5,0",Outras lojas varejistas,2025-04-08
Luca Materiais de Construção,"5,0",Outras lojas varejistas,2025-04-08
Dianneli,"5,0",Outras lojas varejistas,2025-04-08
Eco Rio,"5,0",Outras lojas varejistas,2025-04-08
Tem Pneu Distribuidora,"4,5",Outras lojas varejistas,2025-04-08
"Sobel Industria E Comércio De Produtos De Limpeza,","4,0",Outras lojas varejistas,2025-04-08
Apex ERP,"5,0",Outras lojas varejistas,2025-04-08
Protefix,"5,0",Outras lojas varejistas,2025-04-08
Rações Futura,"5,0",Outras lojas varejistas,2025-04-08
HLX Glass Technology,"5,0",Outras lojas varejistas,2025-04-08
Bayta Atacarejo,"4,0",Outras lojas varejistas,2025-04-08
Vilarejo Conceito,"4,5",Outras lojas varejistas,2025-04-08
Mania de Festa,"5,0",Outras lojas varejistas,2025-04-08
Cooperativa Mista Agropecuária,"5,0",Outras lojas varejistas,2025-04-08
Lem Casa,"4,0",Outras lojas varejistas,2025-04-08
Lindacor Distribuidora,"5,0",Outras lojas varejistas,2025-04-08
Kitijolo,"4,0",Outras lojas varejistas,2025-04-08
Doupan Industria E Comercio De Produtos Para Panificacao,"4,5",Outras lojas varejistas,2025-04-08
Ciacor Distribuidora,"5,0",Outras lojas varejistas,2025-04-08
GLOBALTECH BRASIL,"4,0",Outras lojas varejistas,2025-04-08
Matriz Grupo,"4,0",Outras lojas varejistas,2025-04-08
Auster,"5,0",Outras lojas varejistas,2025-04-08
4º Tabelião de Notas de Ribeirão Preto,"5,0",Outras lojas varejistas,2025-04-08
Maxi Lubrificantes,"4,0",Outras lojas varejistas,2025-04-08
Duomo Brasil,"4,5",Outras lojas varejistas,2025-04-08
Esterilav,"4,5",Outras lojas varejistas,2025-04-08
Guemat Lar e Construção,"5,0",Outras lojas varejistas,2025-04-08
Eima,"4,0",Outras lojas varejistas,2025-04-08
Rede Farroupilha,"5,0",Outras lojas varejistas,2025-04-08
Sloop Sorvetes,"5,0",Outras lojas varejistas,2025-04-08
Grupo 1One,"5,0",Outras lojas varejistas,2025-04-08
Pollyana Mangueiras,"5,0",Outras lojas varejistas,2025-04-08
ArtMill Acessórios,"5,0",Outras lojas varejistas,2025-04-08
Mezzalira Mix,"4,0",Outras lojas varejistas,2025-04-08
Metais Premium,"5,0",Outras lojas varejistas,2025-04-08
SNB Parts & Service,"5,0",Outras lojas varejistas,2025-04-08
Modial Artigos Funerários,"4,0",Outras lojas varejistas,2025-04-08
GrupoLLAL,"4,0",Outras lojas varejistas,2025-04-08
VisãoExpress Óticas,"4,5",Outras lojas varejistas,2025-04-08
Jcn Solucoes (Brazil),"4,0",Outras lojas varejistas,2025-04-08
Bilateral,"4,0",Outras lojas varejistas,2025-04-08
Rede Biz,"4,0",Outras lojas varejistas,2025-04-08
Naturale Granitos,"5,0",Outras lojas varejistas,2025-04-08
Bombas Rayma,"4,0",Outras lojas varejistas,2025-04-08
Higiclear,"5,0",Outras lojas varejistas,2025-04-08
Kofemar,"4,0",Outras lojas varejistas,2025-04-08
CG Limpeza,"4,0",Outras lojas varejistas,2025-04-08
Best Park,"5,0",Outras lojas varejistas,2025-04-08
Clear Sunset Carwash,"4,0",Outras lojas varejistas,2025-04-08
Dibronze,"5,0",Outras lojas varejistas,2025-04-08
GB Higiênicos,"5,0",Outras lojas varejistas,2025-04-08
AGD - Agronegócio Direto,"5,0",Outras lojas varejistas,2025-04-08
GB Higiênicos,"5,0",Outras lojas varejistas,2025-04-08
Empilha Comercial de Maquinas,"5,0",Outras lojas varejistas,2025-04-08
AGD - Agronegócio Direto,"5,0",Outras lojas varejistas,2025-04-08
Corante Tintas,"5,0",Outras lojas varejistas,2025-04-08
ProtecFace,"4,4",Outras lojas varejistas,2025-04-08
ZamLoc,"4,0",Outras lojas varejistas,2025-04-08
Casa das Farinhas,"5,0",Outras lojas varejistas,2025-04-08
Plastimil Embalagens,"5,0",Outras lojas varejistas,2025-04-08
Sorriso Madeireira e Materiais para Construção,"5,0",Outras lojas varejistas,2025-04-08
Portal das Malas,"4,0",Outras lojas varejistas,2025-04-08
Portal das Malas,"4,0",Outras lojas varejistas,2025-04-08
Serra Mais Distribuidora,"5,0",Outras lojas varejistas,2025-04-08
Baterpel Baterias,"5,0",Outras lojas varejistas,2025-04-08
Golden Connection,"5,0",Outras lojas varejistas,2025-04-08
Grupo Arotech,"4,0",Outras lojas varejistas,2025-04-08
Maqmaster Comércio de Máquinas e Equipamentos,"4,0",Outras lojas varejistas,2025-04-08
Grupo Limpen,"4,0",Outras lojas varejistas,2025-04-08
Zani Madeiras,"5,0",Outras lojas varejistas,2025-04-08
Vimezer,"5,0",Outras lojas varejistas,2025-04-08
Mister Óculos,"5,0",Outras lojas varejistas,2025-04-08
Mister Óculos,"5,0",Outras lojas varejistas,2025-04-08
Vertical Branding,"4,0",Outras lojas varejistas,2025-04-08
Santa Cruz,"5,0",Outras lojas varejistas,2025-04-08
Óticas Samir,"5,0",Outras lojas varejistas,2025-04-08
Kodyak Nutrição Animal,"5,0",Outras lojas varejistas,2025-04-08
Pontual Comercio de Equipamentos Estéticos,"5,0",Outras lojas varejistas,2025-04-08
Mamoeiro,"4,0",Outras lojas varejistas,2025-04-08
São Pedro Casa & Construção,"5,0",Outras lojas varejistas,2025-04-08
Lino Supermercado,"5,0",Outras lojas varejistas,2025-04-08
Plenitude Distribuidora,"4,0",Outras lojas varejistas,2025-04-08
Parizotto Comércio de Papéis,"4,0",Outras lojas varejistas,2025-04-08
Posto do Guga,"4,0",Outras lojas varejistas,2025-04-08
Politupan Indústria e Comércio de Embalagens,"5,0",Outras lojas varejistas,2025-04-08
Grupo Druds,"5,0",Outras lojas varejistas,2025-04-08
Pauli Tintas,"4,0",Outras lojas varejistas,2025-04-08
Supermercado Morais,"5,0",Outras lojas varejistas,2025-04-08
Fátima Supermercado,"5,0",Outras lojas varejistas,2025-04-08
Ecotag (Brazil),"5,0",Outras lojas varejistas,2025-04-08
Continental,"4,0",Outras lojas varejistas,2025-04-08
Arbore,"5,0",Outras lojas varejistas,2025-04-08
Dianas Atacadista,"5,0",Outras lojas varejistas,2025-04-08
Parzianello Acabamentos,"4,0",Outras lojas varejistas,2025-04-08
Demolitrak,"5,0",Outras lojas varejistas,2025-04-08
Vet Rio Distribuidora Veterinária,"5,0",Outras lojas varejistas,2025-04-08
