nome,nota,setor,data_ingestao
AlEn,"4,4",Produção de bens de consumo,2025-04-08
Simon Electric,"4,2",Produção de bens de consumo,2025-04-08
Winterhalter,"4,0",Produção de bens de consumo,2025-04-08
Nintendo,"4,3",Produção de bens de consumo,2025-04-08
HLC,"4,2",Produção de bens de consumo,2025-04-08
Jessica McClintock,"4,1",Produção de bens de consumo,2025-04-08
Pam Plásticos (Brazil),"4,0",Produção de bens de consumo,2025-04-08
Fater,"4,3",Produção de bens de consumo,2025-04-08
SQM VITAS Brasil,"4,5",Produção de bens de consumo,2025-04-08
Gradisa,"4,1",Produção de bens de consumo,2025-04-08
Kennelan,"4,6",Produção de bens de consumo,2025-04-08
Bestway,"4,5",Produção de bens de consumo,2025-04-08
Telasul (Brazil),"4,0",Produção de bens de consumo,2025-04-08
Grupo Zanotti,"4,5",Produção de bens de consumo,2025-04-08
Stronglift,"4,3",Produção de bens de consumo,2025-04-08
Senninger,"4,1",Produção de bens de consumo,2025-04-08
Olympus Group,"4,5",Produção de bens de consumo,2025-04-08
Dannemann,"4,6",Produção de bens de consumo,2025-04-08
Facom,"4,3",Produção de bens de consumo,2025-04-08
Juá (Brazil),"4,8",Produção de bens de consumo,2025-04-08
Vogue International,"4,0",Produção de bens de consumo,2025-04-08
BERNINA,"4,1",Produção de bens de consumo,2025-04-08
Leybold,"4,0",Produção de bens de consumo,2025-04-08
Taurus International,"4,1",Produção de bens de consumo,2025-04-08
H2O Innovation,"4,5",Produção de bens de consumo,2025-04-08
Stanley 1913,"4,0",Produção de bens de consumo,2025-04-08
Continental Pneus,"4,7",Produção de bens de consumo,2025-04-08
Ideia Glass,"4,2",Produção de bens de consumo,2025-04-08
Ecopack,"4,0",Produção de bens de consumo,2025-04-08
Rocio,"4,5",Produção de bens de consumo,2025-04-08
Nathan James,"4,8",Produção de bens de consumo,2025-04-08
Gimi,"4,0",Produção de bens de consumo,2025-04-08
Gráfica 43,"4,1",Produção de bens de consumo,2025-04-08
BSN,"4,2",Produção de bens de consumo,2025-04-08
Ouro Fino Industria e Comercio,"4,2",Produção de bens de consumo,2025-04-08
Rossi Group,"4,5",Produção de bens de consumo,2025-04-08
Okonite,"4,1",Produção de bens de consumo,2025-04-08
Emusa,"4,2",Produção de bens de consumo,2025-04-08
Hardt,"4,9",Produção de bens de consumo,2025-04-08
ZPP Embalagens,"4,8",Produção de bens de consumo,2025-04-08
VCI Brasil,"4,1",Produção de bens de consumo,2025-04-08
EM Vidros,"4,3",Produção de bens de consumo,2025-04-08
Bestop,"4,0",Produção de bens de consumo,2025-04-08
Wise Plastics Technologies,"4,1",Produção de bens de consumo,2025-04-08
Preserve,"4,3",Produção de bens de consumo,2025-04-08
LMT TOOLS,"4,0",Produção de bens de consumo,2025-04-08
Salus Group (Brazil),"4,1",Produção de bens de consumo,2025-04-08
High Glass,"4,3",Produção de bens de consumo,2025-04-08
Belgotex International,"4,2",Produção de bens de consumo,2025-04-08
Grupo Wer,"4,0",Produção de bens de consumo,2025-04-08
Umbro,"4,4",Produção de bens de consumo,2025-04-08
Steeltech,"4,1",Produção de bens de consumo,2025-04-08
Saint-Gobain North America,"4,5",Produção de bens de consumo,2025-04-08
Montreal Colchoes e Estofados,"4,3",Produção de bens de consumo,2025-04-08
Heinz-Glas Group,"4,0",Produção de bens de consumo,2025-04-08
Industrias Vitória,"4,3",Produção de bens de consumo,2025-04-08
Di Fiorenna Cosmetics,"4,6",Produção de bens de consumo,2025-04-08
Highlander,"4,3",Produção de bens de consumo,2025-04-08
Sementes Costa Beber,"4,0",Produção de bens de consumo,2025-04-08
GFC Tubos e Conexões,"4,0",Produção de bens de consumo,2025-04-08
Yamaha Guitar Group,"4,1",Produção de bens de consumo,2025-04-08
JP Gould,"4,5",Produção de bens de consumo,2025-04-08
Inpol Polímeros,"4,6",Produção de bens de consumo,2025-04-08
SAS Plastic,"4,5",Produção de bens de consumo,2025-04-08
PCE Embalagens,"4,2",Produção de bens de consumo,2025-04-08
Eirich Machines,"4,0",Produção de bens de consumo,2025-04-08
Devanlay,"4,0",Produção de bens de consumo,2025-04-08
Najarian Furniture,"4,2",Produção de bens de consumo,2025-04-08
Endeka Ceramics,"4,0",Produção de bens de consumo,2025-04-08
Apeng,"4,7",Produção de bens de consumo,2025-04-08
Rio Bonito Embalagens,"4,8",Produção de bens de consumo,2025-04-08
CCP Compostos de PVC,"4,8",Produção de bens de consumo,2025-04-08
Reshma Femme,"4,0",Produção de bens de consumo,2025-04-08
Pet Factory,"4,1",Produção de bens de consumo,2025-04-08
Companhia da Fórmula,"5,0",Produção de bens de consumo,2025-04-08
D&M Comércio,"5,0",Produção de bens de consumo,2025-04-08
La Pimienta,"4,4",Produção de bens de consumo,2025-04-08
FAM Förderanlagen Magdeburg,"4,0",Produção de bens de consumo,2025-04-08
Fontaine Trailer,"4,0",Produção de bens de consumo,2025-04-08
Kawai,"4,1",Produção de bens de consumo,2025-04-08
Distribuidora Rara Essencia,"4,3",Produção de bens de consumo,2025-04-08
Embanor,"5,0",Produção de bens de consumo,2025-04-08
Cortado,"4,1",Produção de bens de consumo,2025-04-08
framas,"4,2",Produção de bens de consumo,2025-04-08
MinasPol,"4,1",Produção de bens de consumo,2025-04-08
Signode do Brasil,"4,0",Produção de bens de consumo,2025-04-08
Plimax,"4,6",Produção de bens de consumo,2025-04-08
PakFactory,"4,3",Produção de bens de consumo,2025-04-08
Eurogerm,"4,0",Produção de bens de consumo,2025-04-08
Flexcoil,"4,2",Produção de bens de consumo,2025-04-08
Alumínio ABC,"4,2",Produção de bens de consumo,2025-04-08
Adova Group,"4,0",Produção de bens de consumo,2025-04-08
Eco-Emballages,"4,0",Produção de bens de consumo,2025-04-08
Prestige Cosmetics,"4,0",Produção de bens de consumo,2025-04-08
Plasbil Revestimentos,"4,3",Produção de bens de consumo,2025-04-08
Tulípia,"5,0",Produção de bens de consumo,2025-04-08
Grupo Gold Club,"4,0",Produção de bens de consumo,2025-04-08
Grupo DOK,"4,0",Produção de bens de consumo,2025-04-08
HTH,"4,0",Produção de bens de consumo,2025-04-08
"Memo (Ribeirão Prêto, Brazil)","4,2",Produção de bens de consumo,2025-04-08
Brasplast,"4,4",Produção de bens de consumo,2025-04-08
Tropical Aromas,"5,0",Produção de bens de consumo,2025-04-08
Caramelo,"4,3",Produção de bens de consumo,2025-04-08
IT&LYHairfashion,"5,0",Produção de bens de consumo,2025-04-08
Lorac,"4,0",Produção de bens de consumo,2025-04-08
Xiamen C&D,"4,2",Produção de bens de consumo,2025-04-08
Grupo Marciano,"4,3",Produção de bens de consumo,2025-04-08
AMBBAG INDÚSTRIA E COMÉRCIO DE EMBALAGENS,"4,0",Produção de bens de consumo,2025-04-08
Sulflex Embalagens,"4,2",Produção de bens de consumo,2025-04-08
wolfcraft,"4,2",Produção de bens de consumo,2025-04-08
Silicon Energy,"4,1",Produção de bens de consumo,2025-04-08
TENAX,"4,2",Produção de bens de consumo,2025-04-08
Luci Luci,"4,8",Produção de bens de consumo,2025-04-08
Lolly(Brasil),"4,5",Produção de bens de consumo,2025-04-08
Funzone,"4,6",Produção de bens de consumo,2025-04-08
Scentec (Brazil),"4,5",Produção de bens de consumo,2025-04-08
Umbra Packaging,"4,1",Produção de bens de consumo,2025-04-08
NorteBag Embalagens,"4,6",Produção de bens de consumo,2025-04-08
Skala (Brazil),"4,5",Produção de bens de consumo,2025-04-08
Perfecta Embalagens,"5,0",Produção de bens de consumo,2025-04-08
New Otica (Brazil),"4,0",Produção de bens de consumo,2025-04-08
Capsexpress,"4,7",Produção de bens de consumo,2025-04-08
Planeta Acessível,"4,0",Produção de bens de consumo,2025-04-08
MetalFarma,"4,6",Produção de bens de consumo,2025-04-08
SIW Kits Eólicos,"4,5",Produção de bens de consumo,2025-04-08
Fort Vale Engineering,"4,4",Produção de bens de consumo,2025-04-08
Arima,"4,3",Produção de bens de consumo,2025-04-08
