nome,nota,setor,data_ingestao
Electrofast,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Orion Audio,"4,0",Lojas de acessórios e peças automotivas,2025-04-08
Lave Park,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Sportsland,"4,2",Lojas de acessórios e peças automotivas,2025-04-08
Audio Parts - Acessórios Automotivos,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Ppneus Motopeças,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Auto Shopping Global,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Nobrecar Produtos,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Rovali Industria de Auto Pecas,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Mapfit (Brazil),"4,0",Lojas de acessórios e peças automotivas,2025-04-08
V10 Pneus,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Platodiesel Ind. e Com. de Peças Automotivas,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
TCA Transformações Veiculares,"4,0",Lojas de acessórios e peças automotivas,2025-04-08
Pneus GP Premium,"4,5",Lojas de acessórios e peças automotivas,2025-04-08
Dall'Oglio,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
TRACTORTEM,"4,0",Lojas de acessórios e peças automotivas,2025-04-08
Aronip,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Convem Maceió,"4,7",Lojas de acessórios e peças automotivas,2025-04-08
Herbimaq Maquinas Agrícolas,"4,0",Lojas de acessórios e peças automotivas,2025-04-08
Pneus Nacional & Serviços,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Pneus Nacional & Serviços,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Tractorgyn,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Pam Pneus,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Duncan Pneus,"4,0",Lojas de acessórios e peças automotivas,2025-04-08
GV Bonello,"4,0",Lojas de acessórios e peças automotivas,2025-04-08
Luizinho (Brazil),"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Ranchão Acessórios para Caminhões,"4,0",Lojas de acessórios e peças automotivas,2025-04-08
Cometa Auto Peças,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Prisma Pneus,"4,0",Lojas de acessórios e peças automotivas,2025-04-08
HETEC Manutenções,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Auto Peças e Acessórios Modelo,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
Nativa Máquinas e Implementos,"5,0",Lojas de acessórios e peças automotivas,2025-04-08
