nome,nota,setor,data_ingestao
Rakuten Kobo,"4,3",Lojas de artigos de mídia e entretenimento,2025-04-08
ShopB,"4,0",Lojas de artigos de mídia e entretenimento,2025-04-08
GAMER2GAMER,"4,1",Lojas de artigos de mídia e entretenimento,2025-04-08
AMREP,"4,1",Lojas de artigos de mídia e entretenimento,2025-04-08
ABC Music,"5,0",Lojas de artigos de mídia e entretenimento,2025-04-08
Insane Games,"5,0",Lojas de artigos de mídia e entretenimento,2025-04-08
Arena Music (Brazil),"5,0",Lojas de artigos de mídia e entretenimento,2025-04-08
Datrel Periféricos,"5,0",Lojas de artigos de mídia e entretenimento,2025-04-08
